cik,sic,company,loc
0001542830,6189,"WFRBS Commercial Mortgage Trust 2012-C6",NC
0001542976,6189,"Hyundai Auto Receivables Trust 2012-A",CA
0001543040,6189,"Bank of America Auto Trust 2012-1",NC
0001543042,6189,"COMM 2012-LC4 Mortgage Trust",MA
0001543097,6189,"GE Equipment Transportation LLC, Series 2012-1","  "
0001543184,6189,"Nissan Auto Lease Trust 2012-A",TN
0001543190,6189,"Ford Credit Auto Lease Trust 2012-A",MI
0001543397,6189,"Huntington Auto Trust 2012-1",DE
0001543687,6189,"Ally Auto Receivables Trust 2012-2",DE
0001543913,6189,"Santander Drive Auto Receivables Trust 2012-2",TX
0001544047,6189,"CNH Equipment Trust 2012-A",IL
0001544629,6189,"UBS Commercial Mortgage Trust 2012-C1",NY
0001544670,6189,"Mercedes-Benz Auto Lease Trust 2012-A",MI
0001545018,6189,"J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-C6",MA
0001545416,6189,"Sequoia Mortgage Trust 2012-2",CA
0001546491,6189,"Ally Central Originating Lease Trust",MI
0001546637,6189,"SLM Student Loan Trust 2012-3",VA
0001546666,6189,"Toyota Auto Receivables 2012-A Owner Trust",CA
0001546680,6189,"Americredit Automobile Receivables Trust 2012-2",NV
0001546819,6189,"BMW Vehicle Lease Trust 2012-1",NJ
0001547361,6189,"Morgan Stanley Capital I Inc.",NY
0001547492,6189,"Ford Credit Auto Owner Trust 2012-B",MI
0001547493,6189,"Honda Auto Receivables 2012-2 Owner Trust",CA
0001548237,6189,"Fixed Income Trust for Prudential Financial, Inc. Notes, Series 2012-1",NC
0001548266,6189,"GS Mortgage Securities Trust 2012-GCJ7",NY
0001548405,6189,"Starwood Mortgage Capital LLC",FL
0001548599,6189,"COMM 2012-CCRE1 Mortgage Trust",MA
0001548600,6189,"Santander Drive Auto Receivables Trust 2012-3",TX
0001549785,6189,"Macquarie Leasing Pty Ltd",C3
0001550120,6189,"WFRBS Commercial Mortgage Trust 2012-C7",CT
0001550221,6189,"J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-CIBX",MA
0001550369,6189,"RBC Covered Bond Guarantor Limited Partnership",A6
0001550460,6189,"Ally Auto Receivables Trust 2012-3",DE
0001550710,6189,"Fixed Income Trust for Prudential Financial, Inc. Notes, Series 2012-1",NC
0001551059,6189,"World Omni Automobile Lease Securitization Trust 2012-A",FL
0001551097,6189,"Sequoia Mortgage Trust 2012-3",CA
0001551270,6189,"CarMax Auto Owner Trust 2012-2",VA
0001551271,6189,"SLM Student Loan Trust 2012-5",VA
0001551423,6189,"Barclays Bank Delaware",DE
0001551623,6189,"VOLKSWAGEN AUTO LEASE TRUST 2012-A",VA
0001551771,6189,"CNH Equipment Trust 2012-B",IL
0001551964,6189,"Barclays Dryrock Funding LLC",DE
0001552111,6189,"Barclays Dryrock Issuance Trust",DE
0001552221,6189,"AmeriCredit Automobile Receivables Trust 2012-3",NV
0001552327,6189,"Morgan Stanley Bank of America Merrill Lynch Trust 2012-C5",NY
0001552328,6189,"UBS-Barclays Commercial Mortgage Trust 2012-C2",NY
0001552401,6189,"Santander Drive Auto Receivables Trust 2012-4",TX
0001553000,6189,"Hyundai Auto Receivables Trust 2012-B",CA
0001553758,6189,"World Omni Auto Receivables Trust 2012-A",FL
0001553817,6189,"WFRBS COMMERCIAL MORTGAGE TRUST 2012-C8",NC
0001553975,6189,"HARLEY-DAVIDSON MOTORCYCLE TRUST 2012-1",NV
0001553992,6189,"Nissan Auto Receivables 2012-B Owner Trust",TN
0001553993,6189,"Honda Auto Receivables 2012-3 Owner Trust",CA
0001554326,6189,"Ford Credit Auto Owner Trust 2012-C",MI
0001554730,6189,"Sequoia Mortgage Trust 2012-4",CA
0001554776,6189,"COMM 2012-CCRE2 Mortgage Trust",MA
0001554933,6189,"Santander Drive Auto Receivables Trust 2012-5",TX
0001555110,6189,"SoFi Lending Corp.",CA
0001555611,6189,"Ally Auto Receivables Trust 2012-4",DE
0001555902,6189,"UBS-Barclays Commercial Mortgage Trust 2012-C3",NY
0001556063,6189,"Hyundai Auto Receivables Trust 2012-C",CA
0001556107,6189,"SLM Student Loan Trust 2012-6",VA
0001556487,6189,"COMM 2012-CCRE3 Mortgage Trust",MA
0001556541,6189,"GE Equipment Midticket LLC, Series 2012-1","  "
0001556601,6189,"Wells Fargo Commercial Mortgage Trust 2012-LC5",NC
0001556804,6189,"John Deere Owner Trust 2012-B",NV
0001556811,6189,"Citigroup Commercial Mortgage Trust 2012-GC8",NY
0001556965,6189,"J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-C8",MA
0001557187,6189,"USAA Auto Owner Trust 2012-1",TX
0001557356,6189,"AmeriCredit Automobile Receivables Trust 2012-4",NV
0001557473,6189,"Ally Auto Receivables Trust 2012-SN1",MI
0001557711,6189,"CNH Equipment Trust 2012-C",IL
0001557805,6189,"WFRBS Commercial Mortgage Trust 2012-C9",CT
0001557817,6189,"Ford Credit Floorplan Master Owner Trust A Series 2012-4",MI
0001557818,6189,"Ford Credit Floorplan Master Owner Trust A Series 2012-5",MI
0001557822,6189,"Mercedes Benz Auto Receivables Trust 2012-1",MI
0001557913,6189,"USAA Auto Owner Trust 2012-1",TX
0001558013,6189,"Morgan Stanley Bank of America Merrill Lynch Trust 2012-C6",NY
0001558106,6189,"Toyota Auto Receivables 2012-B Owner Trust",CA
0001558423,6189,"Huntington Auto Trust 2012-2",DE
0001558546,6189,"COMM 2012-CCRE4 Mortgage Trust",MA
0001558806,6189,"Volkswagen Auto Loan Enhanced Trust 2012-2",VA
0001558844,6189,"Ford Credit Auto Lease Trust 2012-B",MI
0001558871,6189,"Santander Drive Auto Receivables Trust 2012-6",TX
0001558904,6189,"Sequoia Mortgage Trust 2012-5",CA
0001559163,6189,"CarMax Auto Owner Trust 2012-3",VA
0001559166,6189,"Nissan Auto Lease Trust 2012-B",TN
0001559445,6189,"SMART ABS Series 2012-4US Trust",C3
0001559450,6189,"UBS-Barclays Commercial Mortgage Trust 2012-C4",NY
0001559576,6189,"Honda Auto Receivables 2012-4 Owner Trust",CA
0001559752,6189,"GE Equipment Transportation LLC, Series 2012-2","  "
0001559856,6189,"SLM Student Loan Trust 2012-7",VA
0001560141,6189,"World Omni Auto Receivables Trust 2012-B",FL
0001560165,6189,"Shellpoint Mortgage Acceptance LLC",NY
0001560194,6189,"Ally Auto Receivables Trust 2012-5",DE
0001560456,6189,"GS Mortgage Securities Trust 2012-GCJ9",NY
0001561167,6189,"Sequoia Mortgage Trust 2012-6",CA
0001561326,6189,"California Republic Funding LLC",CA
0001561726,6189,"WFRBS Commercial Mortgage Trust 2012-C10",NC
0001561727,6189,"COMM 2012-CCRE5 Mortgage Trust",MA
0001561848,6189,"CNH Equipment Trust 2012-D",IL
0001561939,6189,"AmeriCredit Automobile Receivables Trust 2012-5",NV
0001562080,6189,"Ford Credit Auto Owner Trust 2012-D",MI
0001562532,6189,"GECB Equipment Funding, LLC",UT
0001562914,6189,"American Express Issuance Trust II",DE
0001562918,6189,"American Express Receivables Financing Corp VIII LLC",NY
0001563166,6189,"J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-LC9",MA
0001563531,6189,"Sequoia Mortgage Trust 2013-1",CA
0001563591,6189,"Chase Auto Receivables LLC",NY
0001564053,6189,"Nissan Auto Receivables 2013-A Owner Trust",TN
0001564347,6189,"Morgan Stanley Bank of America Merrill Lynch Trust 2013-C7",NY
0001564968,6189,"Sequoia Mortgage Trust 2013-2",CA
0001565531,6189,"SLM Student Loan Trust 2013-1",VA
0001565821,6189,"Santander Drive Auto Receivables Trust 2013-1",TX
0001566052,6189,"COMM 2013-LC6 Mortgage Trust",MA
0001566053,6189,"GS Mortgage Securities Trust 2013-GC10",NY
0001566138,6189,"Honda Auto Receivables 2013-1 Owner Trust",CA
0001566140,6189,"COMM 2013-CCRE6 Mortgage Trust",MA
0001566328,6189,"Capital Auto Receivables Asset Trust 2013-1",DE
0001566443,6189,"Hyundai Auto Receivables Trust 2013-A",CA
0001566528,6189,"BMW Vehicle Lease Trust 2013-1",NJ
0001566543,6189,"WFRBS Commercial Mortgage Trust 2013-C11",CT
0001566544,6189,"UBS-Barclays Commercial Mortgage Trust 2013-C5",NY
0001566623,6189,"SMART ABS Series 2013-1US Trust",C3
0001566972,6189,"AmeriCredit Automobile Receivables Trust 2013-1",NV
0001567572,6189,"MORGAN STANLEY BANK OF AMERICA MERRILL LYNCH TRUST 2013-C8",NC
0001567958,6189,"Sequoia Mortgage Trust 2013-3",CA
0001567980,6189,"CarMax Auto Owner Trust 2013-1",VA
0001568898,6189,"GE Equipment Transportation LLC, Series 2013-1","  "
0001569038,6189,"CNH Equipment Trust 2013-A",IL
0001569414,6189,"WFRBS COMMERCIAL MORTGAGE TRUST 2013-C12",NC
0001569455,6189,"J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C10",MA
0001569573,6189,"FC Funding LLC",PA
0001569601,6189,"Volkswagen Auto Loan Enhanced Trust 2013-1",VA
0001570011,6189,"Ford Credit Auto Owner Trust 2013-A",MI
0001570440,6189,"Sequoia Mortgage Trust 2013-4",CA
0001570603,6189,"Santander Drive Auto Receivables Trust 2013-2",TX
0001571236,6189,"COMM 2013-CCRE7 Mortgage Trust",MA
0001571237,6189,"Morgan Stanley Bank of America Merrill Lynch Trust 2013-C9",NY
0001571238,6189,"UBS-Barclays Commercial Mortgage Trust 2013-C6",NY
0001571504,6189,"Fifth Third Auto Trust 2013-A",IL
0001571725,6189,"Ford Credit Auto Lease Trust 2013-A",MI
0001572493,6189,"WFRBS Commercial Mortgage Trust 2013-C13",CT
0001572987,6189,"SLM Student Loan Trust 2013-2",VA
0001573133,6189,"John Deere Owner Trust 2013",NV
0001573229,6189,"Ally Auto Receivables Trust 2013-1",DE
0001573279,6189,"TE Funding LLC",OH
0001573292,6189,"AmeriCredit Automobile Receivables Trust 2013-2",NV
0001573334,6189,"CEI Funding LLC",OH
0001573352,6189,"OE Funding LLC",OH
0001573600,6189,"Toyota Auto Receivables 2013-A Owner Trust",CA
0001573946,6189,"Citigroup Commercial Mortgage Trust 2013-GCJ11",NY
0001574129,6189,"Harley-Davidson Motorcycle Trust 2013-1",NV
0001574219,6189,"J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-LC11",MA
0001574367,6189,"Honda Auto Receivables 2013-2 Owner Trust",CA
0001574448,6189,"Mercedes-Benz Auto Lease Trust 2013-A",MI
0001574593,6189,"Sequoia Mortgage Trust 2013-6",CA
0001575073,6189,"Santander Drive Auto Receivables Trust 2013-3",TX
0001575098,6189,"SLM Student Loan Trust 2013-3",VA
0001575190,6189,"GS Mortgage Securities Trust 2013-GCJ12",NY
0001575686,6189,"COMM 2013-CCRE8 Mortgage Trust",MA
0001575896,6189,"CarMax Auto Owner Trust 2013-2",VA
0001576047,6189,"WFRBS Commercial Mortgage Trust 2013-C14",NC
0001576262,6189,"Nissan Auto Lease Trust 2013-A",TN
0001576441,6189,"SMART ABS Series 2013-2US Trust",C3
0001576709,6189,"Sequoia Mortgage Trust 2013-7",CA
0001576804,6189,"Ford Credit Auto Owner Trust 2013-B",MI
0001576916,6189,"CNH Equipment Trust 2013-B",IL
0001577190,6189,"World Omni Auto Receivables Trust 2013-A",FL
0001577310,6189,"Sequoia Mortgage Trust 2013-8",CA
0001577311,6189,"Morgan Stanley Bank of America Merrill Lynch Trust 2013-C10",NY
0001577459,6189,"OHIO PHASE-IN-RECOVERY FUNDING LLC",OH
0001577545,6189,"JPMBB Commercial Mortgage Securities Trust 2013-C12",MA
0001577943,6189,"Ally Auto Receivables Trust 2013-SN1",MI
0001578131,6189,"Hyundai Auto Receivables Trust 2013-B",CA
0001578422,6189,"GS Mortgage Securities Trust 2013-GC13",NY
0001578423,6189,"WFRBS Commercial Mortgage Trust 2013-C15",CT
0001578443,6189,"FirstEnergy Ohio PIRB Special Purpose Trust 2013",IL
0001578533,6189,"COMM 2013-CCRE9 Mortgage Trust",MA
0001578821,6189,"Americredit Automobile Receivables Trust 2013-3",NV
0001578918,6189,"Volkswagen Auto Lease Trust 2013-A",VA
0001579068,6189,"Nissan Auto Receivables 2013-B Owner Trust",TN
0001579306,6189,"J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C13",MA
0001579445,6189,"Capital Auto Receivables Asset Trust 2013-2",DE
0001580013,6189,"Wells Fargo Commercial Mortgage Trust 2013-LC12",NC
0001580579,6189,"Santander Drive Auto Receivables Trust 2013-4",TX
0001580891,6189,"COMM 2013-CCRE10 Mortgage Trust",MA
0001581076,6189,"Honda Auto Receivables 2013-3 Owner Trust",CA
0001581374,6189,"Scotiabank Covered Bond Guarantor Limited Partnership",A6
0001581652,6189,"Fifth Third Auto Trust 2013-1",IL
0001581653,6189,"GS Mortgage Securities Trust 2013-GCJ14",NY
0001582010,6189,"Mercedes-Benz Auto Receivables Trust 2013-1",MI
0001582037,6189,"Morgan Stanley Bank of America Merrill Lynch Trust 2013-C11",NC
0001582072,6189,"Ford Credit Auto Owner Trust 2013-C",MI
0001582081,6189,"SLM Student Loan Trust 2013-4",VA
0001582463,6189,"CarMax Auto Owner Trust 2013-3",VA
0001582605,6189,"JPMBB Commercial Mortgage Securities Trust 2013-C14",MA
0001583712,6189,"AmeriCredit Automobile Receivables Trust 2013-4",NV
0001583965,6189,"Capital Auto Receivables Asset Trust 2013-3",DE
0001583993,6189,"BMO Covered Bond Guarantor Limited Partnership",A6
0001584209,6189,"YNOFACE Holdings Inc",IL
0001584363,6189,"CNH Equipment Trust 2013-C",IL
0001584492,6189,"COMM 2013-LC13 Mortgage Trust",MA
0001584747,6189,"SLM Student Loan Trust 2013-5",VA
0001584963,6189,"John Deere Owner Trust 2013-B",NV
0001585067,6189,"WFRBS Commercial Mortgage Trust 2013-C16",NC
0001585492,6189,"Hyundai Auto Receivables Trust 2013-C",CA
0001585673,6189,"Citigroup Commercial Mortgage Trust 2013-GC15",NY
0001585898,6189,"World Omni Automobile Lease Securitization Trust 2013-A",FL
0001586099,6189,"Toyota Auto Receivables 2013-B Owner Trust",CA
0001586294,6189,"GE Equipment Midticket LLC, Series 2013-1","  "
0001586883,6189,"COMM 2013-CCRE11 Mortgage Trust",MA
0001587234,6189,"GS Mortgage Securities Trust 2013-GCJ16",NY
0001587449,6189,"Ally Financial Lease Trust",DE
0001587497,6189,"Morgan Stanley Bank of America Merrill Lynch Trust 2013-C12",NY
0001587650,6189,"Appalachian Consumer Rate Relief Funding LLC",OH
0001587980,6189,"WFRBS Commercial Mortgage Trust 2013-C17",CT
0001587981,6189,"COMM 2013-CCRE12 Mortgage Trust",MA
0001588251,6189,"JPMBB Commercial Mortgage Securities Trust 2013-C15",MA
0001588501,6189,"GE Equipment Transportation LLC, Series 2013-2","  "
0001588656,6189,"Nissan Auto Lease Trust 2013-B",TN
0001589220,6189,"Santander Drive Auto Receivables Trust 2013-5",TX
0001589224,6189,"SLM Student Loan Trust 2013-6",VA
0001589632,6189,"World Omni Auto Receivables Trust 2013-B",FL
0001589644,6189,"Honda Auto Receivables 2013-4 Owner Trust",CA
0001589680,6189,"Ally Auto Receivables Trust 2013-2",DE
0001589699,6189,"Ford Credit Auto Lease Trust 2013-B",MI
0001589802,6189,"WFRBS Commercial Mortgage Trust 2013-UBS1",NC
0001589803,6189,"WFRBS Commercial Mortgage Trust 2013-C18",NC
0001589804,6189,"COMM 2013-CCRE13 Mortgage Trust",MA
0001589845,6189,"Volkswagen Auto Loan Enhanced Trust 2013-2",VA
0001590058,6189,"Citigroup Commercial Mortgage Trust 2013-GC17",NY
0001590181,6189,"BMW Vehicle Owner Trust 2013-A",NJ
0001590211,6189,"CarMax Auto Owner Trust 2013-4",VA
0001590231,6189,"J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C16",MA
0001590756,6189,"Nomura Corporate Funding Americas, LLC",NY
0001590757,6189,"Morgan Stanley Bank of America Merrill Lynch Trust 2013-C13",NY
0001590997,6189,"AmeriCredit Automobile Receivables Trust 2013-5",NV
0001591024,6189,"CNH Equipment Trust 2013-D",IL
0001591602,6189,"California Republic Auto Receivables Trust 2013-2",CA
0001592143,6189,"Cabela's Master Credit Card Trust",NE
0001592145,6189,"Cabela's Credit Card Master Note Trust",NE
0001592264,6189,"Capital Auto Receivables Asset Trust 2013-4",DE
0001592290,6189,"Mercedes-Benz Auto Lease Trust 2013-B",MI
0001592291,6189,"Ford Credit Auto Owner Trust 2013-D",MI
0001592781,6189,"Nissan Auto Receivables 2013-C Owner Trust",TN
0001593269,6189,"JPMBB Commercial Mortgage Securities Trust 2013-C17",MA
0001594100,6189,"COMM 2014-CCRE14 Mortgage Trust",MA
0001594136,6189,"GS Mortgage Securities Trust 2014-GC18",NY
0001594688,6189,"SLM Student Loan Trust 2014-1",VA
0001595122,6189,"Fifth Third Auto Trust 2014-1",IL
0001595239,6189,"Santander Drive Auto Receivables Trust 2014-1",TX
0001595710,6189,"Morgan Stanley Bank of America Merrill Lynch Trust 2014-C14",NY
0001595726,6189,"COMM 2014-CCRE15 Mortgage Trust",MA
0001596792,6189,"Ford Credit Auto Owner Trust 2014-A",MI
0001596958,6189,"WFRBS Commercial Mortgage Trust 2014-LC14",NC
0001597032,6189,"Capital Auto Receivables Asset Trust 2014-1",DE
0001597339,6189,"JPMBB Commercial Mortgage Securities Trust 2014-C18",MA
0001597811,6189,"Hyundai Auto Receivables Trust 2014-A",CA
0001598397,6189,"Volkswagen Auto Lease Trust 2014-A",VA
0001598693,6189,"CarMax Auto Owner Trust 2014-1",VA
0001598811,6189,"Starwood Commercial Mortgage Depositor, LLC",CT
0001598908,6189,"Nissan Auto Receivables 2014-A Owner Trust",TN
0001599033,6189,"SLM Student Loan Trust 2014-2",VA
0001599173,6189,"CNH Equipment Trust 2014-A",IL
0001599714,6189,"COMM 2014-UBS2 Mortgage Trust",MA
0001600410,6189,"Honda Auto Receivables 2014-1 Owner Trust",CA
0001600571,6189,"Ally Auto Receivables Trust 2014-SN1",MI
0001600823,6189,"Morgan Stanley Bank of America Merrill Lynch Trust 2014-C15",NY
0001600824,6189,"Citigroup Commercial Mortgage Trust 2014-GC19",NY
0001600831,6189,"COMM 2014-LC15 Mortgage Trust",MA
0001600943,6189,"USAA Auto Owner Trust 2014-1",TX
0001601385,6189,"SMART ABS Series 2014-1US Trust",C3
0001601617,6189,"WFRBS Commercial Mortgage Trust 2014-C19",CT
0001601705,6189,"COMM 2014-CCRE16 Mortgage Trust",MA
0001601715,6189,"Toyota Auto Receivables 2014-A Owner Trust",TX
0001601744,6189,"GS Mortgage Securities Trust 2014-GC20",NY
0001602190,6189,"AmeriCredit Automobile Receivables Trust 2014-1",NV
0001602481,6189,"California Republic Auto Receivables Trust 2014-1",CA
0001602774,6189,"Ford Credit Auto Lease Trust 2014-A",MI
0001603578,6189,"WFRBS Commercial Mortgage Trust 2014-C20",NC
0001603669,6189,"COMM 2014-CCRE17 Mortgage Trust",MA
0001603779,6189,"Santander Drive Auto Receivables Trust 2014-2",TX
0001603811,6189,"John Deere Owner Trust 2014",NV
0001604054,6189,"Mercedes-Benz Auto Lease Trust 2014-A",MI
0001604083,6189,"COMM 2014-UBS3 Mortgage Trust",MA
0001604119,6189,"JPMBB Commercial Mortgage Securities Trust 2014-C19",MA
0001604133,6189,"Volkswagen Auto Loan Enhanced Trust 2014-1",VA
0001604446,6189,"Harley-Davidson Motorcycle Trust 2014-1",NV
0001604814,6189,"BMW Vehicle Lease Trust 2014-1",NJ
0001604862,6189,"Hyundai Auto Receivables Trust 2014-B",CA
0001605131,6189,"World Omni Auto Receivables Trust 2014-A",FL
0001605257,6189,"Citigroup Commercial Mortgage Trust 2014-GC21",NY
0001605435,6189,"Capital Auto Receivables Asset Trust 2014-2",DE
0001606104,6189,"Consumers 2014 Securitization Funding LLC",MI
0001606442,6189,"Morgan Stanley Bank of America Merrill Lynch Trust 2014-C16",NY
0001607082,6189,"CarMax Auto Owner Trust 2014-2",VA
0001607333,6189,"Fifth Third Auto Trust 2014-2",IL
0001607401,6189,"Navient Student Loan Trust 2014-1",VA
0001607484,6189,"J.P. Morgan Chase Commercial Mortgage Securities Trust 2014-C20",MA
0001607641,6189,"Wells Fargo Commercial Mortgage Trust 2014-LC16",NC
0001607749,6189,"Honda Auto Receivables 2014-2 Owner Trust",CA
0001607865,6189,"GS Mortgage Securities Trust 2014-GC22",NY
0001608041,6189,"California Republic Auto Receivables Trust 2014-2",CA
0001609183,6189,"CNH Equipment Trust 2014-B",IL
0001609220,6189,"Santander Drive Auto Receivables Trust 2014-3",TX
0001609379,6189,"Toyota Auto Receivables 2014-B Owner Trust",TX
0001609434,6189,"Nissan Auto Lease Trust 2014-A",TN
0001609671,6189,"WFRBS Commercial Mortgage Trust 2014-C21",CT
0001609714,6189,"AmeriCredit Automobile Receivables Trust 2014-2",NV
0001610079,6189,"GE Equipment Transportation LLC, Series 2014-1","  "
0001610148,6189,"Ally Auto Receivables Trust 2014-1",DE
0001610486,6189,"COMM 2014-CCRE18 Mortgage Trust",MA
0001610796,6189,"JPMBB Commercial Mortgage Securities Trust 2014-C21",MA
0001610864,6189,"Chrysler Capital Auto Receivables LLC",TX
0001610931,6189,"Ford Credit Auto Owner Trust 2014-B",MI
0001612124,6189,"Morgan Stanley Bank of America Merrill Lynch Trust 2014-C17",NY
0001612126,6189,"COMM 2014-UBS4 Mortgage Trust",MA
0001612226,6189,"Mercedes-Benz Auto Receivables Trust 2014-1",MI
0001612518,6189,"Citigroup Commercial Mortgage Trust 2014-GC23",NY
0001612841,6189,"COMM 2014-CCRE19 Mortgage Trust",MA
0001613762,6189,"Navient Student Loan Trust 2014-2",VA
0001613763,6189,"Navient Student Loan Trust 2014-3",VA
0001613764,6189,"Navient Student Loan Trust 2014-4",VA
0001613765,6189,"Navient Student Loan Trust 2014-5",VA
0001613766,6189,"Navient Student Loan Trust 2014-6",VA
0001613767,6189,"Navient Student Loan Trust 2014-7",VA
0001614033,6189,"JPMBB Commercial Mortgage Securities Trust 2014-C22",MA
